GLOBI:EOL:18527653@no name	IF:215720|IF:215515	1	1
GLOBI:EOL:1101@no name	GBIF:3264355|GBIF:6006934	1	1
GLOBI:null@Arundinaria gigantea	GBIF:8339269|GBIF:7801706	1	1
GLOBI:null@Carduus nutans platypus	GBIF:8185959|GBIF:8921079	1	1
GLOBI:null@Amegilla femorata?	NCBI:1980206|NCBI:1980207|NCBI:1980220	2	1
GLOBI:null@Potamogeton sp.	GBIF:7538236|GBIF:2984294	1	1
GLOBI:26544@Syndemis	NCBI:1960730|NCBI:1960736|NCBI:1960745|NCBI:1960754|NCBI:1960763|NCBI:1960728|NCBI:1960731|NCBI:1960737|NCBI:1960740|NCBI:1960746|NCBI:1960755|NCBI:1960764|NCBI:1960729|NCBI:1960732|NCBI:1960738|NCBI:1960741|NCBI:1960747|NCBI:1960750|NCBI:1960756|NCBI:1960733|NCBI:1960739|NCBI:1960742|NCBI:1960748|NCBI:1960751|NCBI:1960757|NCBI:1960760|NCBI:1960734|NCBI:1960743|NCBI:1960749|NCBI:1960752|NCBI:1960758|NCBI:1960761|GBIF:3256400|NCBI:1960735|NCBI:1960744|NCBI:1960753|NCBI:1960759|NCBI:1960762	36	1
GLOBI:null@Solea aegyptiaca	GBIF:7456733|GBIF:7949912|GBIF:8211495|GBIF:7391218	3	1
GLOBI:null@gastrodiscus aegyptiacus	GBIF:8378223|GBIF:4282232	1	1
GLOBI:EOL:18411145@no name	IF:232407|IF:138742|GBIF:7488537	1	1
GLOBI:NBN:NHMSYS0001494195@no name	NCBI:1962870|NCBI:1962871	1	1
GLOBI:NCBITaxon:4790@Phytophthora nicotianae Breda de Hann var. parasitica (Dastur) G.M. Waterhouse = P. parasitica Dastur	IF:194443|IF:492820	1	1
GLOBI:6fda889b-eac1-4079-88e5-9d86a8931fb6@Dodonaea humilis	GBIF:3233125|GBIF:3232944	1	1
GLOBI:EOL:187980@no name	IF:494330|IF:494331|GBIF:7599187|IF:494329|IF:494332|IF:494333|NCBI:1927119|IF:218547	5	1
